@relation Deitado


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
19.726226,4.058923,2.865573,0.181232,6.861613,7.663746,Vigoroso
15.323622,3.037233,0.629213,0.684038,1.921324,8.352173,Vigoroso
7.595621,7.895718,0.446080,-0.090237,7.341394,4.450725,Vigoroso
17.734487,4.349537,0.368674,0.861537,6.284789,7.236498,Vigoroso
22.767388,5.056390,0.454671,0.553953,6.174424,6.848051,Vigoroso
13.808373,4.388955,0.363494,0.832248,3.147635,7.828633,Vigoroso
11.032144,4.353497,0.089739,0.982628,3.056227,7.952604,Vigoroso
3.765094,4.773416,0.136858,1.151755,0.861002,8.244841,Vigoroso
0.001839,3.970784,0.001090,1.142130,0.002555,9.169649,Leve
0.017185,3.932711,0.004026,1.070232,0.004908,9.192045,Leve
0.013642,3.846191,0.012488,0.950310,0.003557,9.239835,Leve
0.008867,3.767112,0.028645,0.758352,0.003974,9.297765,Leve
0.008792,3.873349,0.014232,0.504965,0.002153,9.271100,Leve
0.005835,3.962427,0.007359,0.378096,0.001980,9.231783,Leve
0.008396,3.864828,0.015670,0.483371,0.002340,9.271992,Leve
0.005086,3.821451,0.008745,0.559492,0.003310,9.293235,Leve
0.003311,3.920294,0.004626,0.431895,0.001380,9.242581,Leve
0.001372,3.785350,0.001423,0.606202,0.001223,9.298399,Leve
0.003113,3.978694,0.004608,0.396639,0.001821,9.220165,Leve
0.005129,3.866659,0.007923,0.532358,0.001655,9.268260,Leve
0.008514,3.915908,0.011009,0.482503,0.003062,9.248586,Leve
0.004087,3.826545,0.007191,0.564750,0.001509,9.279691,Leve
0.005217,3.924237,0.006437,0.445814,0.001677,9.240398,Leve
0.003901,3.819855,0.005296,0.586814,0.001685,9.281733,Leve
0.005030,3.951419,0.007737,0.394762,0.002273,9.233121,Leve
0.002117,3.825981,0.003480,0.540221,0.002198,9.281639,Leve
0.001575,3.815865,0.001664,0.516889,0.001747,9.288306,Leve
0.004537,3.889076,0.005276,0.473817,0.002439,9.261195,Leve
0.004906,3.842553,0.011453,0.561417,0.002998,9.272978,Leve
0.004455,3.986801,0.006101,0.325779,0.003774,9.213582,Leve
0.003829,3.807696,0.002906,0.597259,0.001843,9.298563,Leve
0.007294,5.418102,0.006343,0.531724,0.003658,8.369988,Moderado
0.725174,4.706793,0.123513,0.186034,0.206104,8.754306,Moderado
