7.1275387	-0.7757214	6.6654577	0.148
7.117962	-0.8415619	6.6044054	0.198
7.0808516	-0.89303726	6.5565214	0.248
7.1071877	-0.91099375	6.707356	0.298
7.327454	-0.9552865	6.7253127	0.351
7.2831616	-0.8607155	6.4008985	0.399
7.0209966	-0.78529817	6.4846954	0.448
7.1371155	-0.7793127	6.579266	0.507
7.1790137	-0.8355764	6.64391	0.55
7.21373	-0.89423436	6.5349736	0.598
7.1754227	-0.9804256	6.373365	0.638
7.2568254	-0.9995792	6.47033	0.696
7.157466	-0.9911995	6.447585	0.752
7.132327	-0.997185	6.5098343	0.796
7.1945763	-0.9540894	6.5744777	0.846
7.219715	-0.90620536	6.5840545	0.896
7.252037	-0.8643068	6.578069	0.966
7.3202715	-0.830788	6.528988	0.977
7.0102224	-0.9696517	6.4739213	1.046
7.026982	-0.8631097	6.7624226	1.096
7.0940194	-0.6955156	6.727707	1.151
7.1059904	-0.6895301	6.6510925	1.196
6.9527617	-0.8283938	6.543353	1.246
7.0461354	-0.91219085	6.5864487	1.296
7.1371155	-0.8882488	6.6762314	1.346
7.1766195	-0.79846627	6.6391215	1.396
7.4507556	-0.61890113	6.6965823	1.458
7.369353	-0.7086837	6.611588	1.496
7.2664022	-0.7218518	6.575675	1.559
7.0700774	-0.7158663	6.6295447	1.597
6.884527	-0.7637503	6.7229185	1.646
6.673837	-0.8331822	6.8869214	1.697
6.6307416	-0.7565677	6.9120603	1.746
6.7863646	-0.7278373	6.823475	1.796
7.0928226	-0.7374141	6.7109475	1.846
7.1526775	-0.7445967	6.603208	1.896
7.3633676	-0.7158663	6.525397	1.947
7.547721	-0.6943185	6.527791	1.979
7.5908165	-0.770933	6.5098343	2.026
7.303512	-0.8439561	6.543353	2.097
7.1191587	-0.89902276	6.659472	2.147
7.0485296	-0.91099375	6.8079123	2.197
6.915652	-0.9528923	6.6642604	2.237
6.733692	-0.9828198	6.7133417	2.298
6.703765	-1.0079589	6.634333	2.348
6.8929067	-0.93972415	6.670246	2.398
7.2185183	-0.830788	6.5948286	2.448
7.289147	-0.842759	6.423643	2.498
7.36217	-0.8643068	6.3362546	2.548
7.644686	-0.8415619	6.375759	2.598
7.7344685	-0.8319851	6.4272346	2.646
7.4148426	-0.92895025	6.384139	2.697
7.049727	-0.9911995	6.525397	2.746
6.9228344	-0.93493575	6.82946	2.808
6.825869	-0.94570965	6.8282633	2.848
6.793547	-0.9540894	6.71813	2.896
6.7612257	-0.9528923	6.728904	2.954
6.71813	-0.90979666	6.7444663	2.967
7.0904284	-0.7529764	6.7265096	3.046
7.326257	-0.7110779	6.482301	3.108
7.2664022	-0.7649474	6.477513	3.147
7.369353	-0.736217	6.5744777	3.196
7.656657	-0.7338228	6.7480574	3.246
7.6889787	-0.6895301	6.495469	3.296
7.0808516	-0.8714894	6.5804634	3.347
6.8198833	-1.0103531	6.7947445	3.396
6.851008	-1.0714053	6.813898	3.446
6.9467764	-1.0259154	6.691794	3.496
6.8486137	-0.9552865	6.6774287	3.546
6.8450227	-0.9552865	6.6750345	3.617
7.041347	-0.8858546	6.6403184	3.646
7.3418193	-0.93972415	6.4427967	3.704
7.4256167	-0.94690675	6.317101	3.746
7.41604	-0.9672575	6.208165	3.796
7.577648	-0.9756372	6.2488666	3.846
7.715315	-0.8798691	6.501455	3.896
7.550115	-0.9564836	6.215348	3.948
7.180211	-1.0654198	6.31351	3.977
6.975507	-0.9840169	6.8067155	4.046
7.1251445	-0.9708488	6.244078	4.11
7.1861963	-0.8355764	6.0920463	4.149
6.597223	-0.8559271	7.07726	4.197
7.418434	-0.6799533	6.137536	4.247
7.5884223	-0.4285621	6.2883706	4.297
7.3406224	-0.5446809	6.2763996	4.346
7.619547	-0.5243302	6.069301	4.416
7.7464395	-0.45489833	6.2380924	4.447
7.7907324	-0.427365	6.325481	4.498
7.7440453	-0.3866636	6.4248405	4.546
7.314286	-0.5638345	6.517017	4.596
7.123947	-0.61052144	6.815095	4.646
7.005434	-0.7517793	6.7265096	4.699
6.953959	-0.7565677	6.70975	4.746
6.6187706	-0.91219085	6.4763155	4.796
6.659472	-0.88944596	6.588843	4.846
7.0593038	-0.79966336	6.731298	4.896
7.487866	-0.7194576	6.567295	4.946
7.57286	-0.7398083	6.341043	4.996
7.469909	-0.7793127	6.2141504	5.044
7.78355	-0.80804306	6.327875	5.11
7.785944	-0.8762778	6.253655	5.156
7.2592196	-0.9744401	6.303933	5.196
6.9479733	-1.0163386	6.549339	5.246
6.9360023	-0.9516952	6.7743936	5.296
6.867768	-0.90620536	6.6546836	5.366
6.8007298	-0.90141696	6.6726403	5.397
6.739678	-0.91817635	6.730101	5.446
6.967127	-0.8535329	6.766014	5.496
7.265205	-0.7769185	6.5206084	5.546
7.3897038	-0.7326257	6.5230026	5.603
