@relation Andando


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
0.974541,-2.749130,1.429824,-9.363253,0.922271,0.525105,Leve
1.487641,-2.811943,1.655609,-9.284174,0.750859,0.799358,Leve
1.368508,-2.431781,1.482349,-9.308985,0.743635,0.504660,Leve
2.690935,-2.805864,1.808922,-9.453506,1.927114,0.424548,Leve
0.363809,-2.084575,0.546813,-9.396444,0.674834,-0.374646,Leve
1.023106,-2.615360,1.332040,-9.638117,1.080732,0.083562,Leve
1.422626,-3.009770,1.360577,-9.103694,1.388190,0.814733,Leve
0.849185,-2.655433,0.898833,-9.310787,0.916410,0.530579,Leve
0.764489,-2.411703,0.994834,-9.494805,1.143406,0.300161,Leve
0.872577,-2.899120,0.935131,-9.214390,0.454494,0.751944,Leve
0.641409,-2.488937,1.350389,-9.441534,0.838313,0.961272,Leve
1.396938,-2.570504,0.661201,-9.281921,0.762268,0.140882,Leve
0.596497,-2.527526,1.067902,-9.411208,0.783568,0.221769,Leve
0.852547,-2.748304,0.656534,-9.242002,0.571019,0.929645,Leve
0.749196,-2.203370,0.962445,-9.493268,0.942233,0.459593,Leve
0.878171,-2.535244,0.787646,-9.297571,1.039392,0.018555,Leve
1.242974,-2.595549,1.055117,-9.358864,0.794752,0.012112,Leve
0.745946,-2.781176,1.442419,-9.223566,1.655719,0.429161,Leve
1.841631,-3.025285,1.275139,-9.292108,1.724743,0.257987,Leve
3.609595,-3.291548,2.048270,-8.947539,1.416393,-0.074819,Leve
1.536905,-2.883098,1.297114,-9.237955,1.447798,-0.343568,Leve
1.104949,-2.994419,1.399600,-9.332129,0.678679,0.262118,Leve
1.700257,-2.615548,1.091531,-9.372384,0.734023,0.156093,Leve
1.081277,-2.688548,0.425054,-9.278776,0.708964,0.378988,Leve
2.132402,-2.039764,2.210205,-9.539745,1.011586,0.626275,Moderado
2.452886,-2.102860,2.297210,-9.487048,2.546267,-0.094947,Moderado
3.747667,-3.078967,2.264444,-9.213223,2.667552,0.372298,Moderado
3.464146,-2.883957,3.937826,-9.270560,1.964907,0.740630,Moderado
2.902892,-2.225171,5.132502,-9.376652,3.066412,0.150452,Moderado
2.643104,-2.636274,2.377048,-9.404166,1.974069,0.091637,Moderado
4.027506,-2.587055,3.419111,-9.371767,1.537156,0.229987,Moderado
3.473063,-2.564331,3.896283,-9.278048,2.251164,0.502031,Moderado
1.687716,-1.923319,3.047922,-9.631803,2.205313,0.030796,Moderado
3.828825,-2.325057,5.102628,-9.512810,2.167950,0.258861,Moderado
4.477657,-2.188746,5.841184,-9.344522,2.171593,0.472104,Moderado
4.030712,-2.114248,6.684772,-9.496840,3.625197,0.078913,Moderado
6.228574,-2.688360,6.008621,-9.527045,4.068384,0.139122,Moderado
4.999565,-2.681362,4.167190,-9.374281,2.759396,0.595438,Moderado
8.709647,-2.652153,8.455662,-9.285145,3.360912,0.477404,Moderado
7.169729,-2.715095,5.807126,-9.504394,4.692892,0.073751,Moderado
8.561663,-2.166659,7.995904,-9.331589,4.669939,0.168909,Moderado
6.110268,-2.460234,5.837459,-9.656677,4.339346,-0.117220,Moderado
5.910472,-2.472277,5.077685,-9.415007,2.471644,0.265996,Moderado
2.547610,-2.255526,2.572634,-9.380365,2.216688,0.620474,Moderado
2.862667,-2.127295,4.025487,-9.500028,3.061418,-0.270005,Moderado
6.152256,-2.757839,3.264948,-9.162821,3.441173,-0.120414,Moderado
4.292073,-2.986391,4.082723,-9.160333,3.457707,-0.799452,Moderado
3.281557,-2.376341,6.864070,-9.551572,3.217427,0.479176,Vigoroso
13.172244,-3.095984,11.260252,-8.933635,10.418288,-0.141094,Vigoroso
10.539858,-2.856666,14.009268,-9.262304,10.227711,0.347494,Vigoroso
7.935582,-2.849842,10.935565,-9.251148,6.122108,0.323600,Vigoroso
9.000290,-2.830416,13.200953,-9.209320,4.345383,0.258550,Vigoroso
8.456785,-2.761313,13.290543,-9.043463,5.246903,0.297468,Vigoroso
7.009140,-2.774598,14.495270,-9.610185,5.636834,0.410911,Vigoroso
10.255894,-3.083109,10.557447,-9.298241,5.748448,0.010104,Vigoroso
10.892854,-2.974960,9.427038,-9.452332,4.120871,0.402296,Vigoroso
6.279363,-2.875556,7.553498,-9.210470,3.809049,0.676075,Vigoroso
8.752372,-2.768988,7.009893,-9.217630,3.039609,0.473301,Vigoroso
7.507946,-2.687890,6.257072,-9.127190,3.228833,0.744550,Vigoroso
6.951278,-2.722543,8.101768,-9.221100,8.751092,0.067038,Vigoroso
11.656938,-2.647269,9.722497,-9.317203,4.948126,0.429496,Vigoroso
9.228656,-2.857644,10.794484,-9.474842,6.327990,0.107739,Vigoroso
15.002730,-3.037491,12.660851,-9.806181,6.254092,0.185691,Vigoroso
11.419573,-2.619163,8.543063,-9.134067,6.472949,0.433585,Vigoroso
9.062154,-2.420773,9.494386,-9.243097,4.915114,0.190503,Vigoroso
7.198237,-2.853982,12.098214,-9.017056,5.906766,0.104359,Vigoroso
11.894886,-2.977777,12.196676,-9.465547,5.102651,-0.009952,Vigoroso
3.472805,-2.509219,10.568930,-9.216934,4.001685,0.093398,Vigoroso
10.004437,-3.067308,11.074206,-9.345479,4.779263,-0.013838,Vigoroso
7.119041,-2.437133,13.096408,-9.474983,3.992031,0.236087,Vigoroso
1.584275,-0.938715,4.675137,-9.518454,1.570637,0.811658,Leve
2.601941,-0.776613,2.695088,-9.738556,2.153025,0.449781,Leve
2.939268,-0.863462,3.321672,-9.524768,2.575881,0.378026,Leve
2.399623,-0.683803,2.733821,-9.628071,2.208179,0.042884,Leve
2.489289,-0.491075,2.973635,-9.693093,3.368503,0.312563,Leve
2.117573,-0.781683,2.485628,-9.524275,2.071475,0.523556,Leve
1.864862,-0.882921,4.028354,-9.769305,2.131601,0.191912,Leve
1.712905,-0.644615,1.699732,-9.483002,2.123934,0.451977,Leve
1.681705,-0.899656,2.896914,-9.701845,2.200134,0.377181,Leve
2.039659,-0.191912,3.932835,-9.697080,2.564033,0.662631,Leve
1.620480,-0.136516,6.677992,-9.758813,2.689094,-0.098655,Leve
4.398581,-0.847993,6.836710,-9.462401,3.477695,0.173932,Leve
4.893775,-0.127156,12.012549,-9.909170,5.278951,0.540707,Leve
3.966515,-0.516350,6.422768,-9.618447,2.045185,0.480765,Leve
4.983865,-0.312539,7.816850,-9.579105,2.853377,0.520428,Leve
2.850449,-0.627281,4.149989,-9.760538,5.942285,0.593355,Leve
6.155138,-0.917003,5.276521,-9.283987,7.232005,0.468465,Leve
5.488616,-1.519767,3.411096,-9.681601,6.478899,-0.114754,Leve
4.676780,-0.917144,2.875804,-9.600373,4.546519,0.431473,Leve
2.549644,-0.940616,3.079220,-9.572042,1.137890,1.456848,Leve
2.277308,-0.659297,4.848534,-9.452778,2.217529,1.141893,Leve
1.959792,-0.458818,3.426534,-9.623658,1.764048,1.477551,Leve
1.314231,-0.535034,3.233737,-9.735270,1.237281,1.241769,Leve
1.974768,-0.526772,1.290475,-9.440792,1.867334,1.453376,Leve
1.405697,-0.929631,6.281619,-9.158056,0.930563,-0.469099,Moderado
8.293215,-0.727485,9.015773,-9.359521,7.401278,-0.031876,Moderado
12.642278,-0.918223,8.841291,-9.695343,13.528867,0.181772,Moderado
6.644738,-0.880851,4.720431,-9.657467,5.390742,-0.089926,Moderado
6.235448,-0.505623,5.203174,-9.494911,7.684434,0.197005,Moderado
10.900431,-0.461075,3.403560,-9.440960,12.424344,0.321206,Moderado
5.454308,-0.676761,6.312861,-9.718417,7.120079,-1.063964,Moderado
8.079493,-0.445134,4.318572,-9.250327,6.501496,0.122902,Moderado
12.100873,-1.327322,9.619069,-9.776866,11.062160,-0.649212,Moderado
6.047182,-0.552075,9.124629,-9.296497,8.722278,0.400724,Moderado
8.335763,-0.500764,8.114838,-9.485100,5.724052,-0.674531,Moderado
8.073541,-0.650888,7.335964,-9.712079,7.783568,-0.658118,Moderado
6.405618,-1.140508,7.122395,-9.559343,4.463399,0.420088,Moderado
6.945034,-1.093258,8.055479,-9.630606,13.941235,0.043119,Moderado
8.553832,-0.895407,8.612553,-9.389053,11.514720,0.282420,Moderado
8.689834,-0.325494,9.531956,-9.869205,9.168514,0.225031,Moderado
4.831177,-1.394311,6.736158,-9.750243,6.681366,0.031867,Moderado
4.365396,-1.103868,8.088177,-9.678959,6.928828,0.332724,Moderado
6.372215,-0.841726,9.034942,-9.906338,6.201490,-0.719223,Moderado
13.146243,-0.939581,3.909604,-9.409069,7.277446,0.440701,Moderado
11.538831,-0.730114,7.986005,-9.413367,12.020967,0.656011,Moderado
