0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-1.0151415	-9.938332	1.0773908	0.087
-0.39624038	-9.604341	0.9684546	0.143
0.18195933	-9.8437605	0.60453594	0.201
-0.092176765	-9.466674	0.8511387	0.23
-0.33279404	-9.93474	0.79487497	0.291
-0.48841715	-9.259575	1.6591818	0.341
0.08619126	-9.194932	1.8148049	0.38
0.25498247	-9.325416	0.29448682	0.5
-0.023942016	-9.846154	0.1604115	0.5
-0.107739076	-9.803059	0.6679823	0.55
-0.021547815	-9.645041	0.5722142	0.594
-0.23582886	-9.82341	0.439336	0.646
-0.18435353	-9.835381	0.5327099	0.7
0.12928689	-9.752781	0.7505822	0.75
-0.0035913025	-9.57561	0.8439561	0.8
-0.020350715	-9.64983	0.6751649	0.871
-0.23942018	-9.662998	0.700304	0.901
-0.090979666	-9.588778	0.688333	0.901
0.025139118	-9.677363	0.7146692	1.0
-0.09696517	-9.613917	0.90261406	1.05
-0.39264908	-9.713276	0.7314286	1.1
-0.17597382	-9.677363	0.7230489	1.15
-0.16280572	-9.726444	1.0474633	1.2
0.094570965	-9.556456	0.8774749	1.25
-0.2777274	-9.911995	-0.21308395	1.3
0.12090719	-9.844957	1.1049241	1.35
-1.4197617	-9.736021	0.11133038	1.384
-4.6363716	-8.428787	2.15957	1.44
-0.22744916	-7.98586	2.3343468	1.49
1.0773908	-10.78109	3.2477345	1.557
-2.099715	-10.763134	1.13964	1.6
-0.59376204	-8.852561	0.6943185	1.65
-0.033518825	-10.159795	-0.5542577	1.722
-2.3882163	-10.3932295	0.33039984	1.75
0.8702923	-10.479421	0.50278234	1.8
2.0841527	-9.089587	0.25258827	1.84
-0.6859388	-9.17099	-0.6584055	1.903
-1.4030021	-9.258378	-0.60333884	1.903
-0.9947908	-8.925584	0.6775591	1.986
1.4030021	-9.576807	2.079364	2.039
-0.22146365	-9.746795	1.8986019	2.09
-0.48961425	-10.801441	1.3275849	2.144
-0.4321534	-10.250774	3.3375173	2.22
0.7493851	-10.890026	2.4708161	2.251
0.11851298	-13.955802	-5.1439424	2.28
-3.6846764	-7.6722193	-2.2421699	2.34
0.6691794	-12.465411	-0.7661445	2.403
0.8331822	-11.415554	-0.9540894	2.437
-1.103727	-8.293514	-0.39264908	2.501
-1.910573	-7.111976	0.45010993	2.536
-1.2114661	-7.1466923	0.439336	2.593
-1.4496891	-6.9348054	0.8882488	2.65
-0.11731588	-8.596381	2.858677	2.7
1.7788919	-8.84059	2.2637177	2.74
2.3020248	-13.140576	3.8606503	2.8
-2.421735	-18.18516	-2.4049757	2.84
-3.2872388	-7.1143703	2.574964	2.89
-1.7585411	-6.0728927	0.21308395	2.91
-6.9503675	-12.376825	-0.65242	2.997
-0.94211835	-9.291897	-0.37828386	3.05
-0.52073884	-7.100005	-0.78888947	3.1
-0.7733272	-7.6602483	-0.6655881	3.16
1.8148049	-7.9391727	0.1328782	3.2
1.7405846	-7.422025	1.9692309	3.25
2.5510218	-8.991425	1.6077064	3.3
0.47764325	-11.1653595	1.5035586	3.35
-3.7445314	-9.740809	-3.2692823	3.4
-3.357868	-11.461043	-1.352724	3.44
3.0178912	-14.326903	-1.7178397	3.5
1.5801731	-13.27106	-0.1436521	3.55
-0.34955344	-9.163807	-0.20590134	3.6
-1.2976574	-6.645107	0.090979666	3.64
0.32321724	-5.076905	1.4030021	3.69
-0.2717419	-5.645528	0.2657564	3.749
-0.320823	-5.577293	1.0163386	3.8
-0.6631939	-7.255628	2.172738	3.86
-1.6723499	-8.610746	0.35434186	3.901
-1.1528081	-7.7488337	0.51834464	3.92
-7.5213847	-7.7213006	4.727351	4.031
3.3375173	-7.7213006	4.727351	4.031
-7.3071036	-19.586964	-6.576872	4.081
-1.1947067	-7.4854717	1.3096284	4.15
0.47285482	-5.0062757	-0.022744916	4.19
0.33039984	-6.483498	-0.075417355	4.24
-0.21906945	-6.329072	-0.272939	4.3
0.06584055	-6.4583592	0.6787562	4.337
1.1097125	-7.240066	2.5187001	4.404
3.1352072	-9.720459	0.38307226	4.49
-0.48123455	-9.720459	0.38307226	4.49
-6.953959	-16.443377	-6.3985043	4.55
-3.1316159	-19.6133	2.384625	4.6
1.8543092	-12.531252	-0.18195933	4.65
0.8475474	-6.719327	-0.073023155	4.7
-0.1388637	-5.448006	-1.4556746	4.75
-1.0031705	-4.661511	-1.1145009	4.8
-2.0638018	-4.951209	1.1001357	4.85
-1.6053122	-6.932411	0.6703765	4.9
-0.7326257	-8.693346	1.9955671	4.915
-0.7326257	-8.693346	1.9955671	5.006
-5.74369	-19.6133	-6.2285156	5.05
-4.6339774	-4.2185836	-1.3072342	5.106
-1.7609353	-11.877635	-0.6895301	5.151
-8.212111	-10.02572	-2.9580362	5.2
1.6603789	-7.669825	2.0709844	5.25
-0.10295067	-6.1088057	-1.0079589	5.296
-2.4313118	-5.602432	0.09816227	5.34
1.4173675	-8.085219	-0.6967127	5.4
0.79607207	-7.6123643	0.031124622	5.45
-0.5243302	-12.173319	0.44891283	5.52
-0.2645593	-12.889185	0.6823475	5.536
3.383007	-12.692861	2.136825	5.59
-2.1272483	-11.552023	-5.567716	5.65
-6.841431	-10.159795	-2.255338	5.68
-0.35673606	-16.097416	-2.72939	5.771
0.320823	-12.310986	-0.61291564	5.785
-0.32920274	-6.8545995	-0.047884032	5.84
-0.36511576	-4.6244006	-0.2669535	5.9
-0.2621651	-4.277241	-0.31004912	5.92
-0.49559975	-5.801151	1.4149733	6.0
0.23104046	-7.5321584	1.3347675	6.05
0.18076223	-9.776723	2.372654	6.08
0.45609543	-14.520833	0.007182605	6.18
-4.1862617	-19.6133	-7.7548194	6.195
-8.571242	-10.965444	-0.24540567	6.24
1.9416976	-7.5465236	0.7158663	6.29
-5.9543796	-11.807006	-1.6687586	6.35
-3.2836475	-9.792285	0.9780314	6.39
-0.37229836	-5.755661	-0.47285482	6.45
-1.3826514	-6.409278	0.047884032	6.5
0.47764325	-8.945934	-0.92775315	6.54
2.3870192	-9.524135	1.3096284	6.659
0.4201824	-9.524135	1.3096284	6.659
0.5566519	-11.546038	1.1408371	6.7
-0.9900024	-12.206838	1.2413936	6.75
-1.2270284	-14.550761	-4.8123455	6.794
-8.477868	-14.104242	-4.656722	6.851
0.40701428	-10.326192	1.496376	6.9
1.1121067	-15.96334	-2.1092918	6.92
1.1121067	-15.96334	-2.1092918	6.92
0.1604115	-5.7389016	0.8295909	7.05
-0.6679823	-7.129933	-0.8858546	7.1
-0.7661445	-5.829881	0.6943185	7.162
0.2896984	-7.49026	0.8846575	7.21
-0.49081135	-9.441534	1.2844892	7.24
0.5626374	-10.967838	2.6755204	7.3
-0.18435353	-13.488933	-2.9257145	7.351
-8.702923	-14.196419	1.4616601	7.4
-1.435324	-6.4427967	1.0055647	7.472
-0.5793968	-8.577228	-1.1959038	7.487
-4.607641	-9.968259	0.7350199	7.55
-1.1815386	-7.8086886	-1.198298	7.601
-1.1180922	-6.7923503	0.044292733	7.65
-0.39863458	-6.8929067	-0.59136784	7.701
1.2904748	-8.762778	-0.89064306	7.751
0.2885013	-8.25401	-0.049081136	7.8
-0.4333505	-9.424775	0.37110126	7.84
-0.44651863	-11.261127	1.6699557	7.901
-0.038307227	-11.299435	2.055422	7.91
-0.038307227	-11.299435	2.055422	7.91
-3.2381577	-10.573992	-3.4979286	8.051
-3.1711202	-7.740454	1.2940661	8.101
0.7745243	-13.682862	-2.136825	8.151
0.079008654	-8.325836	0.2645593	8.19
-0.41060558	-6.896498	-0.11133038	8.246
-0.89662856	-6.8007298	0.020350715	8.31
-1.0187328	-6.907272	-0.24420857	8.337
-1.174356	-7.337031	0.16879122	8.39
-0.88944596	-8.643068	2.8898015	8.452
1.910573	-12.671312	1.7980455	8.5
0.17956513	-16.510414	0.48841715	8.55
-8.124723	-14.8117285	-0.78410107	8.6
-0.9816227	-5.0421886	-0.427365	8.652
-0.2885013	-10.78109	-2.1643584	8.7
-5.410896	-10.996569	-1.2006922	8.74
-0.15203181	-8.136695	-0.6811504	8.801
-1.3072342	-5.4863133	0.35553896	8.841
-0.049081136	-7.621941	-0.961272	8.89
0.8738836	-9.112331	-1.0510546	8.93
1.043872	-8.230068	-0.089782566	9.002
0.09816227	-9.19972	0.005985504	9.04
1.3742718	-10.577583	1.3455414	9.101
3.502717	-11.9614315	-1.910573	9.17
-1.2617443	-13.1477585	-2.7473464	9.19
-7.914034	-10.053253	-4.8865657	9.25
-4.039018	-11.370064	1.1767502	9.3
0.93732995	-13.223176	0.045489833	9.35
